Date,Brooks 100SCCM [mLn/min],Brooks 2.5SLM [mLn/min],Bronkhorst 100SCCM [mLn/min], Bronkhorst 2.5SLM[mLn/min]
2024-12-13 19:17:58,0.00,58.60,0.0,0.0
2024-12-13 19:18:03,0.00,58.60,0.0,0.0
2024-12-13 19:18:08,0.00,58.60,0.0,0.0
2024-12-13 19:18:13,0.00,65.92,0.0,0.0
2024-12-13 19:18:18,0.00,58.60,0.0,0.0
2024-12-13 19:18:23,0.00,58.60,0.0,0.0
2024-12-13 19:18:28,0.00,58.60,0.0,0.0
2024-12-13 19:18:33,0.00,61.04,0.0,0.0
2024-12-13 19:18:38,0.00,58.60,0.0,0.0
2024-12-13 19:18:43,0.00,58.60,0.0,0.0
2024-12-13 19:18:48,0.00,61.04,0.0,0.0
2024-12-13 19:18:53,0.00,61.04,0.0,0.0
2024-12-13 19:18:58,0.00,58.60,0.0,0.0
2024-12-13 19:19:04,0.00,58.60,0.0,0.0
2024-12-13 19:19:09,0.00,58.60,0.0,0.0
2024-12-13 19:19:14,0.00,58.60,0.0,0.0
2024-12-13 19:19:19,0.00,58.60,0.0,0.0
2024-12-13 19:19:24,0.00,61.04,0.0,0.0
2024-12-13 19:19:29,0.00,58.60,0.0,0.0
2024-12-13 19:19:34,0.00,58.60,0.0,0.0
2024-12-13 19:19:39,0.00,61.04,0.0,0.0
2024-12-13 19:19:44,0.00,61.04,0.0,0.0
2024-12-13 19:19:49,0.00,58.60,0.0,0.0
2024-12-13 19:19:54,0.00,58.60,0.0,0.0
2024-12-13 19:19:59,0.00,58.60,0.0,0.0
2024-12-13 19:20:04,0.00,58.60,0.0,0.0
2024-12-13 19:20:09,0.00,58.60,0.0,0.0
2024-12-13 19:20:14,0.00,58.60,0.0,0.0
2024-12-13 19:20:19,0.00,58.60,0.0,0.0
2024-12-13 19:20:24,0.00,58.60,0.0,0.0
2024-12-13 19:20:29,0.00,61.04,0.0,0.0
2024-12-13 19:20:34,0.00,58.60,0.0,0.0
2024-12-13 19:20:39,0.00,58.60,0.0,0.0
2024-12-13 19:20:44,0.00,58.60,0.0,0.0
2024-12-13 19:20:49,0.00,58.60,0.0,0.0
2024-12-13 19:20:54,0.00,58.60,0.0,0.0
2024-12-13 19:20:59,0.00,58.60,0.0,0.0
2024-12-13 19:21:04,0.00,78.13,0.0,0.0
2024-12-13 19:21:10,0.00,58.60,0.0,0.0
2024-12-13 19:21:15,0.00,58.60,0.0,0.0
2024-12-13 19:21:20,0.00,58.60,0.0,0.0
2024-12-13 19:21:25,0.00,56.16,0.0,0.0
2024-12-13 19:21:30,0.00,58.60,0.0,0.0
2024-12-13 19:21:35,0.00,58.60,0.0,0.0
2024-12-13 19:21:40,0.00,58.60,0.0,0.0
2024-12-13 19:21:45,0.00,58.60,0.0,0.0
2024-12-13 19:21:50,0.00,58.60,0.0,0.0
2024-12-13 19:21:55,0.00,58.60,0.0,0.0
2024-12-13 19:22:00,0.00,58.60,0.0,0.0
2024-12-13 19:22:05,0.00,61.04,0.0,0.0
2024-12-13 19:22:10,0.00,58.60,0.0,0.0
2024-12-13 19:22:15,0.00,58.60,0.0,0.0
2024-12-13 19:22:20,0.00,56.16,0.0,0.0
2024-12-13 19:22:25,0.00,58.60,0.0,0.0
2024-12-13 19:22:30,0.00,61.04,0.0,0.0
2024-12-13 19:22:35,0.00,58.60,0.0,0.0
2024-12-13 19:22:40,0.00,58.60,0.0,0.0
2024-12-13 19:22:45,0.00,58.60,0.0,0.0
2024-12-13 19:22:50,0.00,58.60,0.0,0.0
2024-12-13 19:22:55,0.00,58.60,0.0,0.0
2024-12-13 19:23:00,0.00,58.60,0.0,0.0
2024-12-13 19:23:05,0.00,58.60,0.0,0.0
2024-12-13 19:23:10,0.00,58.60,0.0,0.0
2024-12-13 19:23:16,0.00,58.60,0.0,0.0
2024-12-13 19:23:21,0.00,58.60,0.0,0.0
2024-12-13 19:23:26,0.00,58.60,0.0,0.0
2024-12-13 19:23:31,0.00,58.60,0.0,0.0
2024-12-13 19:23:36,0.00,58.60,0.0,0.0
2024-12-13 19:23:41,0.00,58.60,0.0,0.0
2024-12-13 19:23:46,0.00,58.60,0.0,0.0
2024-12-13 19:23:51,0.00,61.04,0.0,0.0
2024-12-13 19:23:56,0.00,58.60,0.0,0.0
2024-12-13 19:24:01,0.00,58.60,0.0,0.0
2024-12-13 19:24:06,0.00,58.60,0.0,0.0
2024-12-13 19:24:11,0.00,58.60,0.0,0.0
2024-12-13 19:24:16,0.00,58.60,0.0,0.0
2024-12-13 19:24:21,0.00,61.04,0.0,0.0
2024-12-13 19:24:26,0.00,58.60,0.0,0.0
2024-12-13 19:24:31,0.00,56.16,0.0,0.0
2024-12-13 19:24:36,0.00,61.04,0.0,0.0
2024-12-13 19:24:41,0.00,58.60,0.0,0.0
2024-12-13 19:24:46,0.00,58.60,0.0,0.0
2024-12-13 19:24:51,0.00,58.60,0.0,0.0
2024-12-13 19:24:56,0.00,58.60,0.0,0.0
2024-12-13 19:25:01,0.00,58.60,0.0,0.0
2024-12-13 19:25:06,0.00,58.60,0.0,0.0
2024-12-13 19:25:11,0.00,58.60,0.0,0.0
2024-12-13 19:25:16,0.00,58.60,0.0,0.0
2024-12-13 19:25:21,0.00,58.60,0.0,0.0
2024-12-13 19:25:27,0.00,58.60,0.0,0.0
2024-12-13 19:25:32,0.00,58.60,0.0,0.0
2024-12-13 19:25:37,0.00,61.04,0.0,0.0
2024-12-13 19:25:42,0.00,58.60,0.0,0.0
2024-12-13 19:25:47,0.00,58.60,0.0,0.0
2024-12-13 19:25:52,0.00,58.60,0.0,0.0
2024-12-13 19:25:57,0.00,58.60,0.0,0.0
2024-12-13 19:26:02,0.00,58.60,0.0,0.0
2024-12-13 19:26:07,0.00,61.04,0.0,0.0
2024-12-13 19:26:12,0.00,58.60,0.0,0.0
2024-12-13 19:26:17,0.00,58.60,0.0,0.0
2024-12-13 19:26:22,0.00,56.16,0.0,0.0
2024-12-13 19:26:27,0.00,58.60,0.0,0.0
2024-12-13 19:26:32,0.00,58.60,0.0,0.0
2024-12-13 19:26:37,0.00,58.60,0.0,0.0
2024-12-13 19:26:42,0.00,58.60,0.0,0.0
2024-12-13 19:26:47,0.00,58.60,0.0,0.0
2024-12-13 19:26:52,0.00,58.60,0.0,0.0
2024-12-13 19:26:57,0.00,58.60,0.0,0.0
2024-12-13 19:27:02,0.00,58.60,0.0,0.0
2024-12-13 19:27:07,0.00,61.04,0.0,0.0
2024-12-13 19:27:12,0.00,58.60,0.0,0.0
2024-12-13 19:27:17,0.00,58.60,0.0,0.0
2024-12-13 19:27:23,0.00,58.60,0.0,0.0
2024-12-13 19:27:28,0.00,58.60,0.0,0.0
2024-12-13 19:27:33,0.00,58.60,0.0,0.0
2024-12-13 19:27:38,0.00,58.60,0.0,0.0
2024-12-13 19:27:43,0.00,58.60,0.0,0.0
2024-12-13 19:27:48,0.00,58.60,0.0,0.0
2024-12-13 19:27:53,0.00,56.16,0.0,0.0
2024-12-13 19:27:58,0.00,58.60,0.0,0.0
2024-12-13 19:28:03,0.00,58.60,0.0,0.0
2024-12-13 19:28:08,0.00,58.60,0.0,0.0
2024-12-13 19:28:13,0.00,58.60,0.0,0.0
2024-12-13 19:28:18,0.00,58.60,0.0,0.0
2024-12-13 19:28:23,0.00,58.60,0.0,0.0
2024-12-13 19:28:28,0.00,56.16,0.0,0.0
2024-12-13 19:28:33,0.00,58.60,0.0,0.0
2024-12-13 19:28:38,0.00,58.60,0.0,0.0
2024-12-13 19:28:43,0.00,58.60,0.0,0.0
2024-12-13 19:28:48,0.00,58.60,0.0,0.0
2024-12-13 19:28:53,0.00,58.60,0.0,0.0
2024-12-13 19:28:58,0.00,58.60,0.0,0.0
2024-12-13 19:29:03,0.00,58.60,0.0,0.0
2024-12-13 19:29:08,0.00,58.60,0.0,0.0
2024-12-13 19:29:13,0.00,58.60,0.0,0.0
2024-12-13 19:29:18,0.00,58.60,0.0,0.0
2024-12-13 19:29:23,0.00,58.60,0.0,0.0
2024-12-13 19:29:29,0.00,61.04,0.0,0.0
2024-12-13 19:29:34,0.00,58.60,0.0,0.0
2024-12-13 19:29:39,0.00,58.60,0.0,0.0
2024-12-13 19:29:44,0.00,58.60,0.0,0.0
2024-12-13 19:29:49,0.00,58.60,0.0,0.0
2024-12-13 19:29:54,0.00,58.60,0.0,0.0
2024-12-13 19:29:59,0.00,58.60,0.0,0.0
2024-12-13 19:30:04,0.00,58.60,0.0,0.0
2024-12-13 19:30:09,0.00,58.60,0.0,0.0
2024-12-13 19:30:14,0.00,58.60,0.0,0.0
2024-12-13 19:30:19,0.00,58.60,0.0,0.0
2024-12-13 19:30:24,0.00,58.60,0.0,0.0
2024-12-13 19:30:29,0.00,61.04,0.0,0.0
2024-12-13 19:30:34,0.00,58.60,0.0,0.0
2024-12-13 19:30:39,0.00,58.60,0.0,0.0
2024-12-13 19:30:44,0.00,58.60,0.0,0.0
2024-12-13 19:30:49,0.00,58.60,0.0,0.0
2024-12-13 19:30:54,0.00,58.60,0.0,0.0
2024-12-13 19:30:59,0.00,58.60,0.0,0.0
2024-12-13 19:31:04,0.00,58.60,0.0,0.0
2024-12-13 19:31:09,0.00,58.60,0.0,0.0
2024-12-13 19:31:14,0.00,58.60,0.0,0.0
2024-12-13 19:31:19,0.00,58.60,0.0,0.0
2024-12-13 19:31:24,0.00,58.60,0.0,0.0
2024-12-13 19:31:29,0.00,58.60,0.0,0.0
2024-12-13 19:31:34,0.00,53.72,0.0,0.0
2024-12-13 19:31:40,0.00,58.60,0.0,0.0
2024-12-13 19:31:45,0.00,58.60,0.0,0.0
2024-12-13 19:31:50,0.00,58.60,0.0,0.0
2024-12-13 19:31:55,0.00,58.60,0.0,0.0
2024-12-13 19:32:00,0.00,61.04,0.0,0.0
2024-12-13 19:32:05,0.00,58.60,0.0,0.0
2024-12-13 19:32:10,0.00,58.60,0.0,0.0
2024-12-13 19:32:15,0.00,58.60,0.0,0.0
2024-12-13 19:32:20,0.00,58.60,0.0,0.0
2024-12-13 19:32:25,0.00,58.60,0.0,0.0
2024-12-13 19:32:30,0.00,58.60,0.0,0.0
2024-12-13 19:32:35,0.00,58.60,0.0,0.0
2024-12-13 19:32:40,0.00,58.60,0.0,0.0
2024-12-13 19:32:45,0.00,58.60,0.0,0.0
2024-12-13 19:32:50,0.00,61.04,0.0,0.0
2024-12-13 19:32:55,0.00,58.60,0.0,0.0
2024-12-13 19:33:00,0.00,58.60,0.0,0.0
2024-12-13 19:33:05,0.00,58.60,0.0,0.0
2024-12-13 19:33:10,0.00,58.60,0.0,0.0
2024-12-13 19:33:15,0.00,58.60,0.0,0.0
2024-12-13 19:33:20,0.00,58.60,0.0,0.0
2024-12-13 19:33:25,0.00,58.60,0.0,0.0
2024-12-13 19:33:30,0.00,58.60,0.0,0.0
2024-12-13 19:33:35,0.00,61.04,0.0,0.0
2024-12-13 19:33:40,0.00,61.04,0.0,0.0
2024-12-13 19:33:46,0.00,58.60,0.0,0.0
2024-12-13 19:33:51,0.00,58.60,0.0,0.0
2024-12-13 19:33:56,0.00,58.60,0.0,0.0
2024-12-13 19:34:01,0.00,58.60,0.0,0.0
2024-12-13 19:34:06,0.00,58.60,0.0,0.0
2024-12-13 19:34:11,0.00,58.60,0.0,0.0
2024-12-13 19:34:16,0.00,58.60,0.0,0.0
2024-12-13 19:34:21,0.00,58.60,0.0,0.0
2024-12-13 19:34:26,0.00,56.16,0.0,0.0
2024-12-13 19:34:31,0.00,58.60,0.0,0.0
2024-12-13 19:34:36,0.00,53.72,0.0,0.0
2024-12-13 19:34:41,0.00,58.60,0.0,0.0
2024-12-13 19:34:46,0.00,58.60,0.0,0.0
2024-12-13 19:34:51,0.00,58.60,0.0,0.0
2024-12-13 19:34:56,0.00,61.04,0.0,0.0
2024-12-13 19:35:01,0.00,63.48,0.0,0.0
2024-12-13 19:35:06,0.00,58.60,0.0,0.0
2024-12-13 19:35:11,0.00,58.60,0.0,0.0
2024-12-13 19:35:16,0.00,58.60,0.0,0.0
2024-12-13 19:35:21,0.00,61.04,0.0,0.0
2024-12-13 19:35:26,0.00,58.60,0.0,0.0
2024-12-13 19:35:31,0.00,58.60,0.0,0.0
2024-12-13 19:35:36,0.00,58.60,0.0,0.0
2024-12-13 19:35:41,0.00,58.60,0.0,0.0
2024-12-13 19:35:46,0.00,58.60,0.0,0.0
2024-12-13 19:35:52,0.00,58.60,0.0,0.0
2024-12-13 19:35:57,0.00,61.04,0.0,0.0
2024-12-13 19:36:02,0.00,58.60,0.0,0.0
2024-12-13 19:36:07,0.00,61.04,0.0,0.0
2024-12-13 19:36:12,0.00,58.60,0.0,0.0
2024-12-13 19:36:17,0.00,61.04,0.0,0.0
2024-12-13 19:36:22,0.00,58.60,0.0,0.0
2024-12-13 19:36:27,0.00,58.60,0.0,0.0
2024-12-13 19:36:32,0.00,58.60,0.0,0.0
2024-12-13 19:36:37,0.00,58.60,0.0,0.0
2024-12-13 19:36:42,0.00,58.60,0.0,0.0
2024-12-13 19:36:47,0.00,58.60,0.0,0.0
2024-12-13 19:36:52,0.00,58.60,0.0,0.0
2024-12-13 19:36:57,0.00,58.60,0.0,0.0
2024-12-13 19:37:02,0.00,58.60,0.0,0.0
2024-12-13 19:37:07,0.00,58.60,0.0,0.0
2024-12-13 19:37:12,0.00,61.04,0.0,0.0
2024-12-13 19:37:17,0.00,58.60,0.0,0.0
2024-12-13 19:37:22,0.00,58.60,0.0,0.0
2024-12-13 19:37:27,0.00,58.60,0.0,0.0
2024-12-13 19:37:32,0.00,58.60,0.0,0.0
2024-12-13 19:37:37,0.00,58.60,0.0,0.0
2024-12-13 19:37:42,0.00,58.60,0.0,0.0
2024-12-13 19:37:47,0.00,58.60,0.0,0.0
2024-12-13 19:37:52,0.00,56.16,0.0,0.0
2024-12-13 19:37:58,0.00,58.60,0.0,0.0
2024-12-13 19:38:03,0.00,58.60,0.0,0.0
2024-12-13 19:38:08,0.00,58.60,0.0,0.0
2024-12-13 19:38:13,0.00,58.60,0.0,0.0
2024-12-13 19:38:18,0.00,58.60,0.0,0.0
2024-12-13 19:38:23,0.00,58.60,0.0,0.0
2024-12-13 19:38:28,0.00,58.60,0.0,0.0
2024-12-13 19:38:33,0.00,58.60,0.0,0.0
2024-12-13 19:38:38,0.00,58.60,0.0,0.0
2024-12-13 19:38:43,0.00,63.48,0.0,0.0
2024-12-13 19:38:48,0.00,58.60,0.0,0.0
2024-12-13 19:38:53,0.00,58.60,0.0,0.0
2024-12-13 19:38:58,0.00,58.60,0.0,0.0
2024-12-13 19:39:03,0.00,58.60,0.0,0.0
2024-12-13 19:39:08,0.00,58.60,0.0,0.0
2024-12-13 19:39:13,0.00,58.60,0.0,0.0
2024-12-13 19:39:18,0.00,58.60,0.0,0.0
2024-12-13 19:39:23,0.00,58.60,0.0,0.0
2024-12-13 19:39:28,0.00,58.60,0.0,0.0
2024-12-13 19:39:33,0.00,58.60,0.0,0.0
2024-12-13 19:39:38,0.00,58.60,0.0,0.0
2024-12-13 19:39:43,0.00,61.04,0.0,0.0
2024-12-13 19:39:48,0.00,58.60,0.0,0.0
2024-12-13 19:39:53,0.00,58.60,0.0,0.0
2024-12-13 19:39:58,0.00,58.60,0.0,0.0
2024-12-13 19:40:04,0.00,58.60,0.0,0.0
2024-12-13 19:40:09,0.00,58.60,0.0,0.0
2024-12-13 19:40:14,0.00,58.60,0.0,0.0
2024-12-13 19:40:19,0.00,58.60,0.0,0.0
2024-12-13 19:40:24,0.00,56.16,0.0,0.0
2024-12-13 19:40:29,0.00,58.60,0.0,0.0
2024-12-13 19:40:34,0.00,58.60,0.0,0.0
2024-12-13 19:40:39,0.00,58.60,0.0,0.0
2024-12-13 19:40:44,0.00,58.60,0.0,0.0
2024-12-13 19:40:49,0.00,58.60,0.0,0.0
2024-12-13 19:40:54,0.00,58.60,0.0,0.0
2024-12-13 19:40:59,0.00,73.25,0.0,0.0
2024-12-13 19:41:04,0.00,58.60,0.0,0.0
2024-12-13 19:41:09,0.00,58.60,0.0,0.0
2024-12-13 19:41:14,0.00,58.60,0.0,0.0
2024-12-13 19:41:19,0.00,58.60,0.0,0.0
2024-12-13 19:41:24,0.00,58.60,0.0,0.0
2024-12-13 19:41:29,0.00,58.60,0.0,0.0
2024-12-13 19:41:34,0.00,65.92,0.0,0.0
2024-12-13 19:41:39,0.00,58.60,0.0,0.0
2024-12-13 19:41:44,0.00,58.60,0.0,0.0
2024-12-13 19:41:49,0.00,58.60,0.0,0.0
2024-12-13 19:41:54,0.00,58.60,0.0,0.0
2024-12-13 19:41:59,0.00,73.25,0.0,0.0
2024-12-13 19:42:04,0.00,58.60,0.0,0.0
2024-12-13 19:42:09,0.00,58.60,0.0,0.0
2024-12-13 19:42:15,0.00,58.60,0.0,0.0
2024-12-13 19:42:20,0.00,58.60,0.0,0.0
2024-12-13 19:42:25,0.00,58.60,0.0,0.0
2024-12-13 19:42:30,0.00,58.60,0.0,0.0
2024-12-13 19:42:35,0.00,58.60,0.0,0.0
2024-12-13 19:42:40,0.00,58.60,0.0,0.0
2024-12-13 19:42:45,0.00,58.60,0.0,0.0
2024-12-13 19:42:50,0.00,58.60,0.0,0.0
2024-12-13 19:42:55,0.00,61.04,0.0,0.0
2024-12-13 19:43:00,0.00,58.60,0.0,0.0
2024-12-13 19:43:05,0.00,61.04,0.0,0.0
2024-12-13 19:43:10,0.00,58.60,0.0,0.0
2024-12-13 19:43:15,0.00,58.60,0.0,0.0
2024-12-13 19:43:20,0.00,58.60,0.0,0.0
2024-12-13 19:43:25,0.00,58.60,0.0,0.0
2024-12-13 19:43:30,0.00,58.60,0.0,0.0
2024-12-13 19:43:35,0.00,58.60,0.0,0.0
2024-12-13 19:43:40,0.00,58.60,0.0,0.0
2024-12-13 19:43:45,0.00,58.60,0.0,0.0
2024-12-13 19:43:50,0.00,58.60,0.0,0.0
2024-12-13 19:43:55,0.00,58.60,0.0,0.0
2024-12-13 19:44:00,0.00,58.60,0.0,0.0
2024-12-13 19:44:05,0.00,58.60,0.0,0.0
2024-12-13 19:44:10,0.00,58.60,0.0,0.0
2024-12-13 19:44:15,0.00,58.60,0.0,0.0
2024-12-13 19:44:21,0.00,58.60,0.0,0.0
2024-12-13 19:44:26,0.00,58.60,0.0,0.0
2024-12-13 19:44:31,0.00,58.60,0.0,0.0
2024-12-13 19:44:36,0.00,58.60,0.0,0.0
2024-12-13 19:44:41,0.00,61.04,0.0,0.0
2024-12-13 19:44:46,0.00,56.16,0.0,0.0
2024-12-13 19:44:51,0.00,58.60,0.0,0.0
2024-12-13 19:44:56,0.00,58.60,0.0,0.0
2024-12-13 19:45:01,0.00,58.60,0.0,0.0
2024-12-13 19:45:06,0.00,58.60,0.0,0.0
2024-12-13 19:45:11,0.00,58.60,0.0,0.0
2024-12-13 19:45:16,0.00,58.60,0.0,0.0
2024-12-13 19:45:21,0.00,58.60,0.0,0.0
2024-12-13 19:45:26,0.00,58.60,0.0,0.0
2024-12-13 19:45:31,0.00,53.72,0.0,0.0
2024-12-13 19:45:36,0.00,58.60,0.0,0.0
2024-12-13 19:45:41,0.00,61.04,0.0,0.0
2024-12-13 19:45:46,0.00,61.04,0.0,0.0
2024-12-13 19:45:51,0.00,58.60,0.0,0.0
2024-12-13 19:45:56,0.00,58.60,0.0,0.0
2024-12-13 19:46:01,0.00,58.60,0.0,0.0
2024-12-13 19:46:06,0.00,58.60,0.0,0.0
2024-12-13 19:46:11,0.00,58.60,0.0,0.0
2024-12-13 19:46:16,0.00,58.60,0.0,0.0
2024-12-13 19:46:21,0.00,56.16,0.0,0.0
2024-12-13 19:46:27,0.00,58.60,0.0,0.0
2024-12-13 19:46:32,0.00,56.16,0.0,0.0
2024-12-13 19:46:37,0.00,58.60,0.0,0.0
2024-12-13 19:46:42,0.00,58.60,0.0,0.0
2024-12-13 19:46:47,0.00,61.04,0.0,0.0
2024-12-13 19:46:52,0.00,58.60,0.0,0.0
2024-12-13 19:46:57,0.00,58.60,0.0,0.0
2024-12-13 19:47:02,0.00,58.60,0.0,0.0
2024-12-13 19:47:07,0.00,56.16,0.0,0.0
2024-12-13 19:47:12,0.00,58.60,0.0,0.0
2024-12-13 19:47:17,0.00,58.60,0.0,0.0
2024-12-13 19:47:22,0.00,58.60,0.0,0.0
2024-12-13 19:47:27,0.00,58.60,0.0,0.0
2024-12-13 19:47:32,0.00,58.60,0.0,0.0
2024-12-13 19:47:37,0.00,58.60,0.0,0.0
2024-12-13 19:47:42,0.00,58.60,0.0,0.0
2024-12-13 19:47:47,0.00,58.60,0.0,0.0
2024-12-13 19:47:52,0.00,58.60,0.0,0.0
2024-12-13 19:47:57,0.00,58.60,0.0,0.0
2024-12-13 19:48:02,0.00,58.60,0.0,0.0
2024-12-13 19:48:07,0.00,58.60,0.0,0.0
2024-12-13 19:48:12,0.00,58.60,0.0,0.0
2024-12-13 19:48:17,0.00,58.60,0.0,0.0
2024-12-13 19:48:22,0.00,58.60,0.0,0.0
2024-12-13 19:48:27,0.00,58.60,0.0,0.0
2024-12-13 19:48:33,0.00,58.60,0.0,0.0
2024-12-13 19:48:38,0.00,58.60,0.0,0.0
2024-12-13 19:48:43,0.00,56.16,0.0,0.0
2024-12-13 19:48:48,0.00,61.04,0.0,0.0
2024-12-13 19:48:53,0.00,58.60,0.0,0.0
2024-12-13 19:48:58,0.00,58.60,0.0,0.0
2024-12-13 19:49:03,0.00,58.60,0.0,0.0
2024-12-13 19:49:08,0.00,58.60,0.0,0.0
2024-12-13 19:49:13,0.00,58.60,0.0,0.0
2024-12-13 19:49:18,0.00,58.60,0.0,0.0
2024-12-13 19:49:23,0.00,58.60,0.0,0.0
2024-12-13 19:49:28,0.00,58.60,0.0,0.0
2024-12-13 19:49:33,0.00,58.60,0.0,0.0
2024-12-13 19:49:38,0.00,58.60,0.0,0.0
2024-12-13 19:49:43,0.00,58.60,0.0,0.0
2024-12-13 19:49:48,0.00,58.60,0.0,0.0
2024-12-13 19:49:53,0.00,58.60,0.0,0.0
2024-12-13 19:49:58,0.00,58.60,0.0,0.0
2024-12-13 19:50:03,0.00,58.60,0.0,0.0
2024-12-13 19:50:08,0.00,58.60,0.0,0.0
2024-12-13 19:50:13,0.00,58.60,0.0,0.0
2024-12-13 19:50:18,0.00,58.60,0.0,0.0
2024-12-13 19:50:23,0.00,58.60,0.0,0.0
2024-12-13 19:50:28,0.00,58.60,0.0,0.0
2024-12-13 19:50:33,0.00,58.60,0.0,0.0
2024-12-13 19:50:38,0.00,58.60,0.0,0.0
2024-12-13 19:50:44,0.00,58.60,0.0,0.0
2024-12-13 19:50:49,0.00,58.60,0.0,0.0
2024-12-13 19:50:54,0.00,56.16,0.0,0.0
2024-12-13 19:50:59,0.00,58.60,0.0,0.0
2024-12-13 19:51:04,0.00,58.60,0.0,0.0
2024-12-13 19:51:09,0.00,58.60,0.0,0.0
2024-12-13 19:51:14,0.00,58.60,0.0,0.0
2024-12-13 19:51:19,0.00,58.60,0.0,0.0
2024-12-13 19:51:24,0.00,58.60,0.0,0.0
2024-12-13 19:51:29,0.00,58.60,0.0,0.0
2024-12-13 19:51:34,0.00,58.60,0.0,0.0
2024-12-13 19:51:39,0.00,58.60,0.0,0.0
2024-12-13 19:51:44,0.00,56.16,0.0,0.0
2024-12-13 19:51:49,0.00,58.60,0.0,0.0
2024-12-13 19:51:54,0.00,58.60,0.0,0.0
2024-12-13 19:51:59,0.00,58.60,0.0,0.0
2024-12-13 19:52:04,0.00,58.60,0.0,0.0
2024-12-13 19:52:09,0.00,58.60,0.0,0.0
2024-12-13 19:52:14,0.00,58.60,0.0,0.0
2024-12-13 19:52:19,0.00,58.60,0.0,0.0
2024-12-13 19:52:24,0.00,58.60,0.0,0.0
2024-12-13 19:52:29,0.00,58.60,0.0,0.0
2024-12-13 19:52:34,0.00,58.60,0.0,0.0
2024-12-13 19:52:39,0.00,58.60,0.0,0.0
2024-12-13 19:52:44,0.00,58.60,0.0,0.0
2024-12-13 19:52:50,0.00,58.60,0.0,0.0
2024-12-13 19:52:55,0.00,61.04,0.0,0.0
2024-12-13 19:53:00,0.00,58.60,0.0,0.0
2024-12-13 19:53:05,0.00,58.60,0.0,0.0
2024-12-13 19:53:10,0.00,56.16,0.0,0.0
2024-12-13 19:53:15,0.00,58.60,0.0,0.0
2024-12-13 19:53:20,0.00,58.60,0.0,0.0
2024-12-13 19:53:25,0.00,58.60,0.0,0.0
2024-12-13 19:53:30,0.00,58.60,0.0,0.0
2024-12-13 19:53:35,0.00,58.60,0.0,0.0
2024-12-13 19:53:40,0.00,58.60,0.0,0.0
2024-12-13 19:53:45,0.00,58.60,0.0,0.0
2024-12-13 19:53:50,0.00,56.16,0.0,0.0
2024-12-13 19:53:55,0.00,56.16,0.0,0.0
2024-12-13 19:54:00,0.00,58.60,0.0,0.0
2024-12-13 19:54:05,0.00,61.04,0.0,0.0
2024-12-13 19:54:10,0.00,58.60,0.0,0.0
2024-12-13 19:54:15,0.00,58.60,0.0,0.0
2024-12-13 19:54:20,0.00,58.60,0.0,0.0
2024-12-13 19:54:25,0.00,58.60,0.0,0.0
2024-12-13 19:54:30,0.00,58.60,0.0,0.0
2024-12-13 19:54:35,0.00,58.60,0.0,0.0
2024-12-13 19:54:40,0.00,58.60,0.0,0.0
2024-12-13 19:54:45,0.00,58.60,0.0,0.0
2024-12-13 19:54:50,0.00,58.60,0.0,0.0
2024-12-13 19:54:56,0.00,58.60,0.0,0.0
2024-12-13 19:55:01,0.00,58.60,0.0,0.0
2024-12-13 19:55:06,0.00,58.60,0.0,0.0
2024-12-13 19:55:11,0.00,61.04,0.0,0.0
2024-12-13 19:55:16,0.00,58.60,0.0,0.0
2024-12-13 19:55:21,0.00,43.95,0.0,0.0
2024-12-13 19:55:26,0.00,58.60,0.0,0.0
2024-12-13 19:55:31,0.00,58.60,0.0,0.0
2024-12-13 19:55:36,0.00,58.60,0.0,0.0
2024-12-13 19:55:41,0.00,58.60,0.0,0.0
2024-12-13 19:55:46,0.00,58.60,0.0,0.0
2024-12-13 19:55:51,0.00,61.04,0.0,0.0
2024-12-13 19:55:56,0.00,58.60,0.0,0.0
2024-12-13 19:56:01,0.00,58.60,0.0,0.0
2024-12-13 19:56:06,0.00,58.60,0.0,0.0
2024-12-13 19:56:11,0.00,58.60,0.0,0.0
2024-12-13 19:56:16,0.00,70.81,0.0,0.0
2024-12-13 19:56:21,0.00,58.60,0.0,0.0
2024-12-13 19:56:26,0.00,58.60,0.0,0.0
2024-12-13 19:56:31,0.00,68.37,0.0,0.0
2024-12-13 19:56:36,0.00,58.60,0.0,0.0
2024-12-13 19:56:41,0.00,58.60,0.0,0.0
2024-12-13 19:56:46,0.00,58.60,0.0,0.0
2024-12-13 19:56:51,0.00,58.60,0.0,0.0
2024-12-13 19:56:56,0.00,61.04,0.0,0.0
2024-12-13 19:57:02,0.00,61.04,0.0,0.0
2024-12-13 19:57:07,0.00,58.60,0.0,0.0
2024-12-13 19:57:12,0.00,58.60,0.0,0.0
2024-12-13 19:57:17,0.00,58.60,0.0,0.0
2024-12-13 19:57:22,0.00,58.60,0.0,0.0
2024-12-13 19:57:27,0.00,58.60,0.0,0.0
2024-12-13 19:57:32,0.00,58.60,0.0,0.0
2024-12-13 19:57:37,0.00,58.60,0.0,0.0
2024-12-13 19:57:42,0.00,58.60,0.0,0.0
2024-12-13 19:57:47,0.00,51.27,0.0,0.0
2024-12-13 19:57:52,0.00,58.60,0.0,0.0
2024-12-13 19:57:57,0.00,58.60,0.0,0.0
2024-12-13 19:58:02,0.00,58.60,0.0,0.0
2024-12-13 19:58:07,0.00,58.60,0.0,0.0
2024-12-13 19:58:12,0.00,58.60,0.0,0.0
